"","Site","NCTNum","Status","Drug_Bio","Phases","Enrollment","Results","DrugBio","PH","Success","totalcost","EstNewCases","EstDeaths","Survival_5yr"
"1350","Melanoma","NCT00091143","Completed","Biological: gp100 antigen|Biological: incomplete Freund's adjuvant|Biological: keyhole limpet hemocyanin|Drug: fludarabine phosphate|Procedure: peripheral blood stem cell transplantation","10",20,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1351","Melanoma","NCT01748747","Completed","Drug: Montanide ISA 51 VG|Biological: MART-1 antigen|Other: laboratory biomarker analysis|Biological: Gag:267-274 peptide vaccine|Drug: resiquimod","05",30,"No Results Available","Both",1,1,4576.9,91270,9320,89.3
"1352","Melanoma","NCT00314106","Completed","Biological: Melanoma Reactive TIL|Drug: Cyclophosphamide|Biological: IL-2|Drug: Fludarabine|Radiation: 1200 total body irradiation (TBI)","20",26,"Has Results","Both",4,1,4576.9,91270,9320,89.3
"1353","Melanoma","NCT00049530","Completed","Biological: PEG-interferon alfa-2b","20",32,"Has Results","Bio",4,1,4576.9,91270,9320,89.3
"1354","Melanoma","NCT00984464","Completed","Biological: REOLYSIN|Drug: Carboplatin|Drug: Paclitaxel","20",14,"No Results Available","Drug",4,1,4576.9,91270,9320,89.3
"1355","Melanoma","NCT00948480","Completed","Biological: Autologous tumor cells plus dendritic cells|Drug: GM-CSF","20",56,"No Results Available","Drug",4,1,4576.9,91270,9320,89.3
"1356","Melanoma","NCT00863330","Terminated","Biological: Tumor Infiltrating Lymphocytes (TIL)","20",14,"Has Results","Bio",4,0,4576.9,91270,9320,89.3
"1357","Melanoma","NCT00077532","Completed","Biological: gp100 antigen|Biological: incomplete Freund's adjuvant|Biological: ipilimumab","20",179,"No Results Available","Bio",4,1,4576.9,91270,9320,89.3
"1358","Melanoma","NCT01341496","Terminated","Biological: Epigenetically Modified Autologous Tumor|Drug: Cyclophosphamide|Drug: Celecoxib","10",41,"No Results Available","Drug",2,0,4576.9,91270,9320,89.3
"1359","Melanoma","NCT00509496","Terminated","Drug: fludarabine phosphate|Drug: cyclophosphamide|Biological: aldesleukin|Biological: autologous anti-gp 100:154-162 T-cell receptor gene-engineered tumor infiltrating lymphocytes|Biological: autologous anti-gp 100:154-162 T-cell receptor gene-engineered peripheral blood lymphocytes","20",21,"Has Results","Both",4,0,4576.9,91270,9320,89.3
"1360","Melanoma","NCT00003224","Completed","Biological: QS21|Biological: IFA (incomplete Freund's adjuvant)|Biological: p946|Biological: p946/tet-p|Biological: Tet-p","10",22,"Has Results","Bio",2,1,4576.9,91270,9320,89.3
"1361","Melanoma","NCT00471471","Completed","Biological: Peptide vaccine|Biological: GM-CSF|Biological: PF3512676","10",22,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1362","Melanoma","NCT00089206","Completed","Biological: incomplete Freund's adjuvant|Biological: multi-epitope melanoma peptide vaccine|Biological: sargramostim","20",7,"No Results Available","Bio",4,1,4576.9,91270,9320,89.3
"1363","Melanoma","NCT00513604","Completed","Biological: aldesleukin|Biological: therapeutic autologous lymphocytes|Drug: Cyclophosphamide|Drug: Fludarabine phosphate|Radiation: Total body irradiation","20",158,"Has Results","Drug",4,1,4576.9,91270,9320,89.3
"1364","Melanoma","NCT01266603","Completed","Drug: HDIL-2|Biological: recMAGE-A3 + AS15","20",30,"No Results Available","Both",4,1,4576.9,91270,9320,89.3
"1365","Melanoma","NCT00512889","Completed","Biological: therapeutic autologous lymphocytes|Genetic: Use of an artificial antigen presenting cell (aAPC) to generate CTL|Drug: GM-CSF|Radiation: Irradiation of cutaneous tumor lesion","10",9,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1366","Melanoma","NCT00303836","Terminated","Drug: cyclophosphamide|Drug: fludarabine phosphate|Biological: therapeutic autologous lymphocytes|Procedure: in vitro-treated peripheral blood stem cell transplantation|Biological: gp100 antigen|Biological: MART-1 antigen|Biological: incomplete Freund's adjuvant|Biological: filgrastim|Biological: aldesleukin","20",58,"No Results Available","Both",4,0,4576.9,91270,9320,89.3
"1367","Melanoma","NCT00471133","Completed","Biological: Xenogeneic Tyrosinase DNA Vaccine|Device: TriGrid Delivery System for Intramuscular Electroporation","10",24,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1368","Melanoma","NCT01118091","Completed","Biological: Aldesleukin|Biological: CD8 enriched Young TIL","20",12,"Has Results","Bio",4,1,4576.9,91270,9320,89.3
"1369","Melanoma","NCT00977145","Terminated","Biological: A combination of intratumoral IFN-gamma plus systemic vaccination with MELITAC 12.1","10",11,"No Results Available","Bio",2,0,4576.9,91270,9320,89.3
"1370","Melanoma","NCT01008527","Completed","Drug: CP 870,893|Biological: Peptides|Biological: Oncovir poly IC:LC","10",22,"No Results Available","Both",2,1,4576.9,91270,9320,89.3
"1371","Melanoma","NCT00498979","Completed","Biological: recombinant interferon alfa-2b|Drug: cisplatin|Drug: sodium stibogluconate|Drug: dacarbazine|Drug: vinblastine","10",22,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1372","Melanoma","NCT02062359","Terminated","Biological: Anti-NY ESO-1 T cell receptor (TCR) cluster of differentiation 62L (CD62L)+ cells|Drug: Aldesleukin|Drug: Cyclophosphamide|Drug: Fludarabine","20",2,"Has Results","Drug",4,0,4576.9,91270,9320,89.3
"1373","Melanoma","NCT00295958","Completed","Biological: LMB-2 immunotoxin|Biological: MART-1 antigen|Biological: gp100 antigen|Biological: incomplete Freund's adjuvant","20",26,"No Results Available","Bio",4,1,4576.9,91270,9320,89.3
"1374","Melanoma","NCT00052156","Unknown status","Biological: CancerVax vaccine (CANVAXIN)","30",670,"No Results Available","Bio",6,0,4576.9,91270,9320,89.3
"1375","Melanoma","NCT00722098","Terminated","Biological: DC Vaccine & Cyclophosphamide|Biological: DC Vaccine & Placebo","20",9,"No Results Available","Bio",4,0,4576.9,91270,9320,89.3
"1376","Melanoma","NCT01585350","Completed","Biological: MELITAC 12.1 + Montanide ISA-51 + lipopolysaccharide (LPS)|Biological: MELITAC 12.1 + Montanide ISA-51 + polyICLC","10",53,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1377","Melanoma","NCT00313508","Completed","Biological: Autologous Dendritic Cells (DC)|Drug: Fludarabine|Biological: Autologous Lymphocyte Infusion (ALI)","10",18,"No Results Available","Both",2,1,4576.9,91270,9320,89.3
"1378","Melanoma","NCT00700167","Completed","Biological: dendritic cell vaccine","10",43,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1379","Melanoma","NCT01369875","Completed","Drug: Cyclophosphamide|Drug: Fludarabine|Biological: Aldesleukin|Biological: Tumor Infiltrating Lymphocytes","20",2,"Has Results","Both",4,1,4576.9,91270,9320,89.3
"1380","Melanoma","NCT01216436","Terminated","Biological: Vaccination with RNA-transfected mature autologous DC","10",2,"No Results Available","Bio",2,0,4576.9,91270,9320,89.3
"1381","Melanoma","NCT00034554","Completed","Biological: gp75 DNA vaccine","10",31,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1382","Melanoma","NCT01961115","Completed","Drug: Epacadostat|Biological: MELITAC 12.1 Peptide Vaccine","20",11,"Has Results","Both",4,1,4576.9,91270,9320,89.3
"1383","Melanoma","NCT00001439","Completed","Biological: gp100 human melanoma peptide","10",255,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1384","Melanoma","NCT02574533","Completed","Biological: Vigil|Drug: Pembrolizumab","10",2,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1385","Melanoma","NCT00398073","Completed","Biological: mouse gp100 plasmid DNA vaccine|Device: The Dermal PowderMed® devices|Other: intramuscularly (IM injection)","10",35,"Has Results","Bio",2,1,4576.9,91270,9320,89.3
"1386","Melanoma","NCT02990416","Unknown status","Biological: A-dmDT390-bisFv(UCHT1)|Biological: Pembrolizumab|Radiation: Ionizing Radiation","15",63,"No Results Available","Bio",3,0,4576.9,91270,9320,89.3
"1387","Melanoma","NCT00798629","Completed","Biological: Autologous dendritic cell-adenovirus CCL21 vaccine","10",13,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1388","Melanoma","NCT01397708","Completed","Biological: INXN-2001|Drug: INXN-1001","15",26,"No Results Available","Drug",3,1,4576.9,91270,9320,89.3
"1389","Melanoma","NCT01368276","Completed","Biological: Talimogene Laherparepvec|Drug: Granulocyte Macrophage Colony-Stimulating Factor (GM-CSF)","30",31,"Has Results","Drug",6,1,4576.9,91270,9320,89.3
"1390","Melanoma","NCT00631072","Completed","Biological: INKT|Drug: GM-CSF","10",9,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1391","Melanoma","NCT00085189","Completed","Biological: gp100 antigen|Biological: tyrosinase peptide|Biological: recombinant MAGE-3.1 antigen|Biological: multi-epitope melanoma peptide vaccine|Biological: incomplete Freund's adjuvant|Drug: Montanide ISA 51 VG|Drug: agatolimod sodium|Other: laboratory biomarker analysis","20",42,"No Results Available","Drug",4,1,4576.9,91270,9320,89.3
"1392","Melanoma","NCT00012064","Completed","Biological: therapeutic autologous dendritic cells","15",56,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1393","Melanoma","NCT00626860","Completed","Biological: DC/tumor fusion vaccine","15",20,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1394","Melanoma","NCT00074308","Completed","Drug: imatinib mesylate|Biological: bevacizumab|Other: pharmacological study|Other: laboratory biomarker analysis","15",40,"Has Results","Both",3,1,4576.9,91270,9320,89.3
"1395","Melanoma","NCT00087373","Terminated","Biological: recombinant fowlpox-TRICOM vaccine|Other: laboratory biomarker analysis","20",28,"No Results Available","Bio",4,0,4576.9,91270,9320,89.3
"1396","Melanoma","NCT00002882","Completed","Biological: Aldesleukin (IL-2)|Biological: Recombinant Interferon Alfa (IFN-A)|Drug: Cisplatin|Drug: Dacarbazine|Drug: Vinblastine|Procedure: Adjuvant Therapy","30",140,"No Results Available","Drug",6,1,4576.9,91270,9320,89.3
"1397","Melanoma","NCT00395070","Completed","Biological: Allovectin-7®|Drug: Dacarbazine (DTIC)|Drug: Temozolomide (TMZ)","30",390,"No Results Available","Drug",6,1,4576.9,91270,9320,89.3
"1398","Melanoma","NCT00138229","Terminated","Biological: aldesleukin|Biological: filgrastim|Biological: therapeutic autologous lymphocytes|Drug: cyclophosphamide|Drug: fludarabine phosphate","20",6,"No Results Available","Drug",4,0,4576.9,91270,9320,89.3
"1399","Melanoma","NCT01673854","Completed","Drug: Ipilimumab|Biological: Vemurafenib","20",70,"Has Results","Both",4,1,4576.9,91270,9320,89.3
"1400","Melanoma","NCT00313235","Completed","Biological: DC Vaccine and Cyclophosphamide","15",41,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1401","Melanoma","NCT00089219","Completed","Biological: IFA|Biological: 6MHP|Biological: GM-CSF","15",39,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1402","Melanoma","NCT00019682","Completed","Biological: Aldesleukin|Biological: gp100 Antigen|Drug: Montanide ISA 51 VG|Other: Quality-of-Life Assessment|Other: Questionnaire Administration|Other: Laboratory Biomarker Analysis","30",185,"Has Results","Drug",6,1,4576.9,91270,9320,89.3
"1403","Melanoma","NCT00002817","Unknown status","Biological: sargramostim|Biological: vaccinia-GM-CSF vaccine","15",30,"No Results Available","Bio",3,0,4576.9,91270,9320,89.3
"1404","Melanoma","NCT00533702","Completed","Biological: IMC-1121B (ramucirumab)|Drug: Dacarbazine","20",106,"Has Results","Drug",4,1,4576.9,91270,9320,89.3
"1405","Melanoma","NCT00028431","Completed","Biological: MDX-CTLA4 Antibody; Tyrosinase/gp100/MART-1 Peptides Melanoma Vaccine","10",19,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1406","Melanoma","NCT00003641","Terminated","Biological: interferon alfa-2b|Other: observation","30",1150,"Has Results","Bio",6,0,4576.9,91270,9320,89.3
"1407","Melanoma","NCT02425306","Terminated","Biological: 6MHP|Drug: Montanide ISA-51|Drug: polyICLC|Drug: Cyclophosphamide","15",48,"No Results Available","Drug",3,0,4576.9,91270,9320,89.3
"1408","Melanoma","NCT00006237","Completed","Biological: interleukin-2|Biological: filgrastim|Biological: interferon alfa|Drug: cisplatin|Drug: dacarbazine|Drug: vinblastine","30",432,"Has Results","Drug",6,1,4576.9,91270,9320,89.3
"1409","Melanoma","NCT01189383","Completed","Biological: IL15-DC Vaccine","15",20,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1410","Melanoma","NCT00039325","Completed","Biological: dendritic cell-MART-1 peptide vaccine","15",28,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1411","Melanoma","NCT00089063","Completed","Biological: tyrosinase peptide|Biological: gp100 antigen|Biological: MART-1 antigen|Biological: incomplete Freund's adjuvant|Drug: Montanide ISA 51 VG|Biological: sargramostim|Other: laboratory biomarker analysis","20",40,"No Results Available","Both",4,1,4576.9,91270,9320,89.3
"1412","Melanoma","NCT02107963","Completed","Biological: Anti-GD2-CAR engineered T cells|Drug: AP1903|Drug: Cyclophosphamide","10",15,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1413","Melanoma","NCT00317759","Completed","Biological: therapeutic autologous lymphocytes|Drug: fludarabine phosphate","10",12,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1414","Melanoma","NCT00001685","Completed","Biological: Immunodominant peptides from three melanoma antigens, MART-1, GP100 and tyrosinase","20",114,"No Results Available","Bio",4,1,4576.9,91270,9320,89.3
"1415","Melanoma","NCT00096382","Completed","Biological: aldesleukin|Biological: filgrastim|Biological: therapeutic tumor infiltrating lymphocytes|Drug: cyclophosphamide|Drug: fludarabine phosphate|Radiation: radiation therapy","20",34,"Has Results","Drug",4,1,4576.9,91270,9320,89.3
"1416","Melanoma","NCT00815607","Completed","Drug: INXN-1001|Biological: INXN-3001","10",12,"No Results Available","Both",2,1,4576.9,91270,9320,89.3
"1417","Melanoma","NCT00003444","Completed","Biological: recombinant interferon alfa|Radiation: radiation therapy","30",167,"No Results Available","Bio",6,1,4576.9,91270,9320,89.3
"1418","Melanoma","NCT00726739","Completed","Biological: aldesleukin|Biological: allogeneic large multivalent immunogen vaccine","20",21,"Has Results","Bio",4,1,4576.9,91270,9320,89.3
"1419","Melanoma","NCT00920907","Completed","Biological: Ipilimumab","10",99,"Has Results","Bio",2,1,4576.9,91270,9320,89.3
"1420","Melanoma","NCT00003750","Completed","Biological: hu14.18-IL2 fusion protein","10",28,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1421","Melanoma","NCT00005615","Completed","Biological: Interferon alfa|Radiation: Radiation therapy","15",24,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1422","Melanoma","NCT00300612","Completed","Biological: HyperAcute-Melanoma Vaccine","15",6,"No Results Available","Bio",3,1,4576.9,91270,9320,89.3
"1423","Melanoma","NCT01453361","Terminated","Biological: Vigil™ Vaccine","20",18,"Has Results","Bio",4,0,4576.9,91270,9320,89.3
"1424","Melanoma","NCT01335009","Unknown status","Biological: MORAb-004 (monoclonal antibody)","20",81,"No Results Available","Bio",4,0,4576.9,91270,9320,89.3
"1425","Melanoma","NCT00002845","Unknown status","Biological: aldesleukin","20",20,"No Results Available","Bio",4,0,4576.9,91270,9320,89.3
"1426","Melanoma","NCT00003060","Unknown status","Biological: filgrastim|Drug: busulfan|Drug: cyclophosphamide|Drug: cyclosporine|Drug: methotrexate|Procedure: allogeneic bone marrow transplantation","10",6,"No Results Available","Drug",2,0,4576.9,91270,9320,89.3
"1427","Melanoma","NCT00688090","Completed","Biological: Biological: MKC1106-MT|Biological: Biological: MKCC1106-MT","10",19,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1428","Melanoma","NCT01211262","Completed","Drug: IMCgp100","10",84,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1429","Melanoma","NCT01622933","Completed","Biological: DC Vaccine + IFN|Biological: AdVTMM2/DC Vaccination","10",35,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1430","Melanoma","NCT00142454","Completed","Biological: NY-ESO-1 protein|Drug: Imiquimod","10",9,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1431","Melanoma","NCT00004250","Completed","Biological: dactinomycin|Drug: isolated limb perfusion|Drug: melphalan","20",35,"No Results Available","Drug",4,1,4576.9,91270,9320,89.3
"1432","Melanoma","NCT00003665","Completed","Biological: dendritic cell-MART-1 peptide vaccine|Biological: gp100 antigen|Biological: therapeutic tumor infiltrating lymphocytes|Biological: tyrosinase peptide","10",40,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1433","Melanoma","NCT00104845","Completed","Biological: human gp100 plasmid DNA vaccine|Biological: mouse gp100 plasmid DNA vaccine","10",19,"No Results Available","Bio",2,1,4576.9,91270,9320,89.3
"1434","Melanoma","NCT01709162","Terminated","Biological: Ipilimumab|Drug: Chemotherapy","20",31,"Has Results","Drug",4,0,4576.9,91270,9320,89.3
"1435","Melanoma","NCT00405405","Completed","Drug: Cisplatin|Drug: Docetaxel|Drug: Bevacizumab|Drug: Erlotinib|Radiation: Radiotherapy","10",13,"No Results Available","Drug",2,1,4576.9,91270,9320,89.3
"1436","Melanoma","NCT00255762","Completed","Drug: carboplatin|Drug: paclitaxel|Biological: bevacizumab|Other: laboratory biomarker analysis","20",47,"No Results Available","Both",4,1,4576.9,91270,9320,89.3
"1437","Melanoma","NCT00107159","Completed","Biological: autologous dendritic cell-allogeneic melanoma tumor cell lysate vaccine","20",37,"No Results Available","Bio",4,1,4576.9,91270,9320,89.3
